144.51,282.33,52220,28
103.25,527.51,52220,15
117.03,1016.6,52220,13
121.15,1941.4,52220,10
120,3829.6,52220,55
120,7598.3,52220,19
121.2,15170,52220,17
129.31,30256,52220,0
139.54,60468,52220,0
158.28,1.2087e+05,52220,0
191.56,2.4167e+05,52220,0
202,4.8324e+05,52220,0
202,9.6641e+05,52220,0
202,1.9327e+06,52220,0
202,3.8653e+06,52220,0
202,7.7304e+06,52220,0
202,1.5461e+07,52220,0
202,3.0921e+07,52220,0
202,6.1843e+07,52220,0
202,1.2369e+08,52220,0
