176.71,114.52,57776,20
123.05,100.97,57776,15
92.239,78.144,57776,10
89.154,70.018,54103,0.25261
102.92,61.181,53807,1.7516
98.778,40.43,53556,10
69.89,41.72,51400,30
39.891,63.915,48293,0
59.6,57.08,45690,0
75.639,34.983,42516,0
58.542,21.298,42332,0
63.5,34.657,42332,0
54.963,29.202,42332,0
56.828,30.646,42332,0
64.856,28.926,42103,0
49.541,21.097,42103,0
27.731,27.151,42103,0
7.0917,28.778,42103,0
5.3806,23.921,42103,0
6.7951,19.869,41070,0
