135.76,109.49,55341,34.005
49.769,86.781,53889,22.917
22.077,28.015,51633,15.626
13.105,10.934,51505,7.0312
13.718,5.6248,51505,48.843
14.881,4.2708,51467,14.791
16.01,2.1627,51440,24.021
14.781,1.2644,51423,0
10.405,4.5811,51379,0
12.262,2.9226,51379,0
13.657,1.4846,51379,0
11.678,2.0114,51379,0
10.043,1.9739,51379,0
14.474,4.5783,51372,0
16.609,2.2027,51349,0
15.746,0.90828,51340,0
14.701,1.0561,51340,0
12.814,1.8958,51340,0
11.575,1.5072,51340,0
12.679,1.1747,51340,0
